brachiation,climb,descent,energyExpenditure,energyGain,feedingBudget,restingBudget,seed,sway,totalEnergyIntake,travelDistance,travellingBudget,walk
50.0,16.666666666666664,33.33333333333333,630.0710000005756,180.0,0.3055555555555556,99.55787037037037,553943203,0.0,720.0,55.06530437831497,0.13657407407407407,0.0
50.0,15.0,35.0,634.1000000005756,170.0,0.28703703703703703,99.44675925925925,411049520,0.0,680.0,108.37224788051803,0.2662037037037037,0.0
50.0,15.0,35.0,669.7270000005756,170.0,0.28703703703703703,99.50462962962962,87259114,0.0,680.0,83.12375287499866,0.20833333333333334,0.0
45.0,15.0,35.0,643.3340000005755,180.0,0.3055555555555556,99.47222222222221,-1023059163,5.0,720.0,90.50274046730819,0.2222222222222222,0.0
50.0,20.0,30.0,654.8060000005756,280.0,0.35416666666666663,99.45138888888889,-1788817193,0.0,840.0,80.21836574064048,0.19444444444444445,0.0
50.0,12.5,37.5,632.0290000005756,280.0,0.35416666666666663,99.52546296296296,2118371324,0.0,840.0,49.3452690798906,0.12037037037037038,0.0
50.0,16.666666666666664,33.33333333333333,614.0070000005755,280.0,0.35416666666666663,99.53935185185185,1422751796,0.0,840.0,42.85331619864552,0.10648148148148148,0.0
50.0,14.285714285714285,35.714285714285715,628.4820000005756,280.0,0.35416666666666663,99.50231481481482,-2070116602,0.0,840.0,57.53734710302079,0.14351851851851852,0.0
50.0,25.0,25.0,622.3710000005756,280.0,0.35416666666666663,99.55787037037037,-1212612111,0.0,840.0,34.954393637869394,0.08796296296296297,0.0
50.0,15.0,35.0,655.2300000005756,280.0,0.35416666666666663,99.43981481481482,2003703917,0.0,840.0,85.3796157850178,0.20601851851851852,0.0
50.0,14.285714285714285,35.714285714285715,633.9550000005756,280.0,0.35416666666666663,99.52314814814814,1889601999,0.0,840.0,48.47951539710199,0.12268518518518517,0.0
50.0,33.33333333333333,16.666666666666664,617.1240000005756,280.0,0.35416666666666663,99.52546296296296,-1589689104,0.0,840.0,48.33996286090424,0.12037037037037038,0.0
50.0,22.22222222222222,27.77777777777778,660.6900000005757,280.0,0.35416666666666663,99.47453703703704,-1747342831,0.0,840.0,70.90634171362218,0.1712962962962963,0.0
50.0,25.0,25.0,656.0860000005756,280.0,0.35416666666666663,99.48611111111111,-907525129,0.0,840.0,67.20420214918103,0.15972222222222224,0.0
50.0,14.285714285714285,35.714285714285715,612.3040000005756,280.0,0.35416666666666663,99.51388888888889,1909854281,0.0,840.0,54.23347486905859,0.13194444444444445,0.0
50.0,20.0,30.0,678.0250000005756,280.0,0.35416666666666663,99.45601851851852,1251439739,0.0,840.0,78.66837660262587,0.18981481481481483,0.0
50.0,18.181818181818183,31.818181818181817,663.1030000005755,280.0,0.35416666666666663,99.43981481481482,-598722507,0.0,840.0,85.00708377197233,0.20601851851851852,0.0
50.0,21.428571428571427,28.57142857142857,615.8670000005756,280.0,0.35416666666666663,99.5,1654804740,0.0,840.0,58.97820343661924,0.14583333333333334,0.0
50.0,14.285714285714285,35.714285714285715,614.5120000005757,280.0,0.35416666666666663,99.52083333333334,-1314839950,0.0,840.0,50.74623842563769,0.125,0.0
50.0,14.285714285714285,35.714285714285715,615.2390000005756,280.0,0.35416666666666663,99.52546296296296,1295534581,0.0,840.0,47.93227405603615,0.12037037037037038,0.0
50.0,25.0,25.0,635.1010000005756,280.0,0.35416666666666663,99.51157407407408,-1175610424,0.0,840.0,53.82256816558823,0.13425925925925924,0.0
50.0,16.666666666666664,33.33333333333333,628.9150000005756,280.0,0.35416666666666663,99.48842592592592,-974562570,0.0,840.0,63.3189011636057,0.1574074074074074,0.0
50.0,10.0,40.0,607.3780000005756,280.0,0.35416666666666663,99.55787037037037,854221138,0.0,840.0,35.976984535809194,0.08796296296296297,0.0
50.0,18.75,31.25,662.0280000005756,280.0,0.35416666666666663,99.49768518518518,-32909021,0.0,840.0,62.057287423705546,0.14814814814814814,0.0
50.0,16.666666666666664,33.33333333333333,646.9650000005756,280.0,0.35416666666666663,99.48148148148148,1523397692,0.0,840.0,67.94209325083355,0.16435185185185186,0.0
50.0,18.75,31.25,624.5600000005755,280.0,0.35416666666666663,99.5300925925926,2137478298,0.0,840.0,44.58078632626486,0.11574074074074073,0.0
50.0,21.428571428571427,28.57142857142857,617.4500000005756,280.0,0.35416666666666663,99.5324074074074,-1193454066,0.0,840.0,46.64831352545865,0.11342592592592593,0.0
43.75,12.5,37.5,645.1370000005757,280.0,0.35416666666666663,99.48148148148148,-532161400,6.25,840.0,65.9617266659334,0.16435185185185186,0.0
50.0,16.666666666666664,33.33333333333333,616.9580000005756,280.0,0.35416666666666663,99.56018518518519,-331145845,0.0,840.0,33.176260469069234,0.08564814814814815,0.0
50.0,25.0,25.0,605.0420000005756,280.0,0.35416666666666663,99.61342592592592,-1209395437,0.0,840.0,11.667809023762539,0.032407407407407406,0.0
50.0,20.0,30.0,621.6900000005757,280.0,0.35416666666666663,99.54861111111111,-313034918,0.0,840.0,40.74946704288993,0.09722222222222222,0.0
50.0,21.428571428571427,28.57142857142857,620.2210000005756,280.0,0.35416666666666663,99.53703703703704,-1875277226,0.0,840.0,43.878307954175284,0.1087962962962963,0.0
50.0,21.428571428571427,28.57142857142857,644.5410000005757,280.0,0.35416666666666663,99.50925925925927,1791547658,0.0,840.0,56.2229654503123,0.13657407407407407,0.0
50.0,15.0,35.0,661.9920000005756,280.0,0.35416666666666663,99.44212962962963,1271593827,0.0,840.0,81.88443487772386,0.2037037037037037,0.0
50.0,16.666666666666664,33.33333333333333,612.7130000005756,280.0,0.35416666666666663,99.5462962962963,-1423249296,0.0,840.0,40.54146249571971,0.09953703703703703,0.0
50.0,20.0,30.0,629.7750000005756,280.0,0.35416666666666663,99.54861111111111,-1666822350,0.0,840.0,40.627029010111016,0.09722222222222222,0.0
50.0,0.0,50.0,605.6820000005756,280.0,0.35416666666666663,99.58333333333333,663141288,0.0,840.0,24.912798045033234,0.0625,0.0
41.66666666666667,25.0,25.0,615.6260000005756,280.0,0.35416666666666663,99.50694444444444,127915183,8.333333333333332,840.0,57.45980400213607,0.1388888888888889,0.0
50.0,16.666666666666664,33.33333333333333,616.6180000005756,280.0,0.35416666666666663,99.55324074074075,-1115935784,0.0,840.0,37.135974751716624,0.0925925925925926,0.0
50.0,18.75,31.25,643.9850000005756,280.0,0.35416666666666663,99.47222222222221,1654545319,0.0,840.0,71.83002939458862,0.1736111111111111,0.0
50.0,16.666666666666664,33.33333333333333,608.2100000005756,280.0,0.35416666666666663,99.59722222222223,1495265570,0.0,840.0,19.149651053093635,0.04861111111111111,0.0
50.0,12.5,37.5,612.3480000005756,280.0,0.35416666666666663,99.58564814814815,-380684448,0.0,840.0,24.87048430236589,0.06018518518518519,0.0
50.0,12.5,37.5,611.1880000005756,280.0,0.35416666666666663,99.55555555555556,737278138,0.0,840.0,36.130797721131486,0.09027777777777778,0.0
41.66666666666667,8.333333333333332,41.66666666666667,610.5280000005756,280.0,0.35416666666666663,99.56481481481482,-519816179,8.333333333333332,840.0,32.25368011488851,0.08101851851851852,0.0
50.0,16.666666666666664,33.33333333333333,638.0320000005756,280.0,0.35416666666666663,99.51851851851852,1565182886,0.0,840.0,52.108019786540844,0.12731481481481483,0.0
50.0,16.666666666666664,33.33333333333333,618.0800000005756,275.0,0.3472222222222222,99.47916666666666,-281985933,0.0,825.0,69.50670468632833,0.1736111111111111,0.0
50.0,21.428571428571427,28.57142857142857,626.5650000005757,280.0,0.35416666666666663,99.52546296296296,1397906317,0.0,840.0,49.857691536970364,0.12037037037037038,0.0
50.0,18.75,31.25,626.4320000005756,280.0,0.35416666666666663,99.5300925925926,-603326733,0.0,840.0,46.540782210401865,0.11574074074074073,0.0
50.0,20.0,30.0,624.6320000005755,280.0,0.35416666666666663,99.56481481481482,-902116536,0.0,840.0,33.01013506368744,0.08101851851851852,0.0
50.0,16.666666666666664,33.33333333333333,625.0100000005756,280.0,0.35416666666666663,99.53703703703704,739683414,0.0,840.0,42.31354032033225,0.1087962962962963,0.0
50.0,28.57142857142857,21.428571428571427,625.0850000005756,280.0,0.35416666666666663,99.49537037037037,-460568960,0.0,840.0,61.03993894746348,0.15046296296296297,0.0
50.0,25.0,25.0,674.6620000005755,280.0,0.35416666666666663,99.37268518518519,-1163065897,0.0,840.0,113.86035672890978,0.27314814814814814,0.0
50.0,14.285714285714285,35.714285714285715,631.1580000005756,280.0,0.35416666666666663,99.52777777777779,1603727393,0.0,840.0,47.011676454442465,0.11805555555555555,0.0
50.0,16.666666666666664,33.33333333333333,621.9120000005756,280.0,0.35416666666666663,99.54861111111111,-1753073516,0.0,840.0,37.669789432062366,0.09722222222222222,0.0
50.0,16.666666666666664,33.33333333333333,628.3910000005756,280.0,0.35416666666666663,99.47916666666666,-1516659796,0.0,840.0,67.12441564345256,0.16666666666666669,0.0
50.0,18.75,31.25,661.7730000005756,280.0,0.35416666666666663,99.4837962962963,-927121994,0.0,840.0,66.18323499350346,0.16203703703703703,0.0
50.0,12.5,37.5,640.9810000005756,280.0,0.35416666666666663,99.52777777777779,-1942626729,0.0,840.0,48.28214916647966,0.11805555555555555,0.0
42.857142857142854,14.285714285714285,35.714285714285715,616.1570000005756,280.0,0.35416666666666663,99.53472222222223,-1885117046,7.142857142857142,840.0,44.93822345408848,0.1111111111111111,0.0
50.0,14.285714285714285,35.714285714285715,620.1960000005756,280.0,0.35416666666666663,99.54166666666666,1218887362,0.0,840.0,41.077474913109526,0.10416666666666667,0.0
42.857142857142854,21.428571428571427,28.57142857142857,649.9380000005756,280.0,0.35416666666666663,99.49537037037037,-395243716,7.142857142857142,840.0,61.00273412732115,0.15046296296296297,0.0
50.0,25.0,25.0,615.5550000005755,280.0,0.35416666666666663,99.5162037037037,-1345663214,0.0,840.0,52.00283878376597,0.12962962962962962,0.0
50.0,8.333333333333332,41.66666666666667,612.3020000005756,280.0,0.35416666666666663,99.5162037037037,-491252940,0.0,840.0,51.864600313677556,0.12962962962962962,0.0
42.857142857142854,14.285714285714285,35.714285714285715,612.9420000005756,280.0,0.35416666666666663,99.5162037037037,-460130425,7.142857142857142,840.0,52.04050423623957,0.12962962962962962,0.0
50.0,0.0,50.0,606.4820000005756,280.0,0.35416666666666663,99.54861111111111,989494895,0.0,840.0,37.95753522707419,0.09722222222222222,0.0
50.0,16.666666666666664,33.33333333333333,616.5790000005755,280.0,0.35416666666666663,99.56944444444444,460921910,0.0,840.0,30.46901317278905,0.0763888888888889,0.0
50.0,16.666666666666664,33.33333333333333,661.0860000005756,280.0,0.35416666666666663,99.4699074074074,-378101747,0.0,840.0,73.07659721994534,0.17592592592592593,0.0
43.75,12.5,37.5,638.3060000005756,280.0,0.35416666666666663,99.4837962962963,-852631425,6.25,840.0,66.69431222190931,0.16203703703703703,0.0
50.0,25.0,25.0,657.4220000005756,280.0,0.35416666666666663,99.49768518518518,2117854401,0.0,840.0,61.197483251779154,0.14814814814814814,0.0
50.0,20.0,30.0,627.1110000005756,280.0,0.35416666666666663,99.55787037037037,-1632177716,0.0,840.0,35.97152693779799,0.08796296296296297,0.0
50.0,22.22222222222222,27.77777777777778,653.5350000005756,280.0,0.35416666666666663,99.46064814814815,-1259799062,0.0,840.0,75.26767389826031,0.1851851851851852,0.0
50.0,12.5,37.5,612.5780000005756,280.0,0.35416666666666663,99.57638888888889,1718557037,0.0,840.0,28.075075705201616,0.06944444444444445,0.0
45.0,20.0,30.0,653.4100000005756,280.0,0.35416666666666663,99.45833333333334,-1251627083,5.0,840.0,76.84530186265323,0.1875,0.0
50.0,14.285714285714285,35.714285714285715,628.5470000005756,280.0,0.35416666666666663,99.52546296296296,-1350323087,0.0,840.0,48.371691144813454,0.12037037037037038,0.0
50.0,21.428571428571427,28.57142857142857,643.7720000005756,280.0,0.35416666666666663,99.50925925925927,1508923107,0.0,840.0,54.74567744886714,0.13657407407407407,0.0
50.0,7.142857142857142,42.857142857142854,611.8590000005756,280.0,0.35416666666666663,99.49768518518518,1562053281,0.0,840.0,59.11878319201273,0.14814814814814814,0.0
42.857142857142854,14.285714285714285,35.714285714285715,613.1120000005756,280.0,0.35416666666666663,99.50462962962962,129776968,7.142857142857142,840.0,56.27886974402094,0.1412037037037037,0.0
50.0,16.666666666666664,33.33333333333333,614.7910000005757,280.0,0.35416666666666663,99.56944444444444,217365787,0.0,840.0,30.04391700633298,0.0763888888888889,0.0
50.0,16.666666666666664,33.33333333333333,608.1450000005756,280.0,0.35416666666666663,99.60648148148148,-2088948359,0.0,840.0,15.273360299226528,0.03935185185185185,0.0
50.0,25.0,25.0,667.3200000005756,280.0,0.35416666666666663,99.44907407407408,1259740422,0.0,840.0,80.14689016996911,0.19675925925925924,0.0
50.0,25.0,25.0,656.2400000005756,280.0,0.35416666666666663,99.49768518518518,-1993996612,0.0,840.0,60.28177268863364,0.14814814814814814,0.0
50.0,16.666666666666664,33.33333333333333,606.5790000005755,265.0,0.33333333333333337,99.61805555555556,-671574356,0.0,795.0,19.149651053093635,0.04861111111111111,0.0
50.0,25.0,25.0,634.2660000005756,275.0,0.3472222222222222,99.5300925925926,-1242353823,0.0,825.0,49.63750956646284,0.12268518518518517,0.0
50.0,16.666666666666664,33.33333333333333,656.5360000005757,275.0,0.3472222222222222,99.48148148148148,-1259174482,0.0,825.0,70.62341541267051,0.1712962962962963,0.0
50.0,16.666666666666664,33.33333333333333,612.7880000005756,275.0,0.3472222222222222,99.5162037037037,-1416474589,0.0,825.0,55.15080147518957,0.13657407407407407,0.0
50.0,12.5,37.5,611.5620000005756,275.0,0.3472222222222222,99.58796296296296,437545992,0.0,825.0,25.133978834761425,0.06481481481481481,0.0
50.0,25.0,25.0,650.7880000005756,275.0,0.3472222222222222,99.45138888888889,83400390,0.0,825.0,81.08589793084222,0.2013888888888889,0.0
40.0,10.0,40.0,618.7960000005756,275.0,0.3472222222222222,99.56944444444444,780578860,10.0,825.0,32.051656343440506,0.08333333333333334,0.0
50.0,12.5,37.5,622.9130000005756,275.0,0.3472222222222222,99.4837962962963,584052538,0.0,825.0,68.08898211295724,0.16898148148148148,0.0
50.0,20.0,30.0,621.9910000005756,275.0,0.3472222222222222,99.56018518518519,1627347075,0.0,825.0,38.04024262567268,0.0925925925925926,0.0
50.0,12.5,37.5,612.1190000005756,275.0,0.3472222222222222,99.5949074074074,-1700396645,0.0,825.0,24.03953240752059,0.057870370370370364,0.0
50.0,25.0,25.0,615.7610000005756,275.0,0.3472222222222222,99.5162037037037,2015946667,0.0,825.0,56.834487888835,0.13657407407407407,0.0
46.15384615384615,23.076923076923077,23.076923076923077,624.8140000005756,275.0,0.3472222222222222,99.52546296296296,1019863352,7.6923076923076925,825.0,51.782644646336834,0.12731481481481483,0.0
50.0,22.727272727272727,27.27272727272727,667.3730000005755,275.0,0.3472222222222222,99.42824074074073,1646907169,0.0,825.0,92.64602657495567,0.22453703703703703,0.0
50.0,37.5,12.5,614.5720000005756,275.0,0.3472222222222222,99.56712962962962,1354005889,0.0,825.0,33.99589322692856,0.08564814814814815,0.0
50.0,16.666666666666664,33.33333333333333,610.3210000005756,275.0,0.3472222222222222,99.60648148148148,780679565,0.0,825.0,18.874378505799907,0.0462962962962963,0.0
50.0,18.75,31.25,654.1400000005756,275.0,0.3472222222222222,99.49768518518518,303913012,0.0,825.0,64.11727162498711,0.1550925925925926,0.0
50.0,25.0,25.0,627.3480000005756,275.0,0.3472222222222222,99.57407407407408,-1032672064,0.0,825.0,31.02328277810201,0.0787037037037037,0.0
50.0,16.666666666666664,33.33333333333333,608.1080000005755,275.0,0.3472222222222222,99.61342592592592,-183483419,0.0,825.0,15.029126109393532,0.03935185185185185,0.0
50.0,18.75,31.25,667.7070000005756,275.0,0.3472222222222222,99.50231481481482,-222784214,0.0,825.0,62.06275504979994,0.15046296296296297,0.0
50.0,16.666666666666664,33.33333333333333,607.9820000005756,275.0,0.3472222222222222,99.61805555555556,-299031949,0.0,825.0,13.535657871264737,0.034722222222222224,0.0
50.0,25.0,25.0,611.5190000005756,275.0,0.3472222222222222,99.5949074074074,-1284035233,0.0,825.0,23.022490851769877,0.057870370370370364,0.0
50.0,20.0,30.0,622.0140000005756,275.0,0.3472222222222222,99.55324074074075,-1098196774,0.0,825.0,40.09584904321159,0.09953703703703703,0.0
50.0,18.75,31.25,646.0660000005756,275.0,0.3472222222222222,99.52083333333334,1999220198,0.0,825.0,54.00676376400841,0.13194444444444445,0.0
50.0,25.0,25.0,646.6500000005756,275.0,0.3472222222222222,99.49074074074075,1509681946,0.0,825.0,66.32280178023365,0.16203703703703703,0.0
50.0,25.0,25.0,617.3590000005756,345.0,0.2916666666666667,99.62268518518519,-1201274734,0.0,690.0,34.787812706591595,0.08564814814814815,0.0
25.0,25.0,25.0,609.1450000005756,345.0,0.2916666666666667,99.69212962962963,708378617,25.0,690.0,5.8863495173726745,0.016203703703703703,0.0
50.0,16.666666666666664,33.33333333333333,638.7350000005756,345.0,0.2916666666666667,99.5949074074074,193805584,0.0,690.0,46.8392482521741,0.11342592592592593,0.0
33.33333333333333,33.33333333333333,16.666666666666664,608.5300000005756,345.0,0.2916666666666667,99.65972222222223,-1417902528,16.666666666666664,690.0,19.32532911246775,0.04861111111111111,0.0
50.0,10.0,40.0,619.3760000005756,345.0,0.2916666666666667,99.6111111111111,1519108383,0.0,690.0,40.22242486777581,0.09722222222222222,0.0
50.0,25.0,25.0,677.3130000005756,345.0,0.2916666666666667,99.49768518518518,2127576936,0.0,690.0,86.31086696598146,0.21064814814814814,0.0
50.0,0.0,50.0,604.3810000005756,345.0,0.2916666666666667,99.64814814814815,-436262487,0.0,690.0,23.97344740334296,0.06018518518518519,0.0
37.5,25.0,25.0,613.8440000005756,345.0,0.2916666666666667,99.65277777777779,1822783788,12.5,690.0,21.80113647978012,0.05555555555555555,0.0
50.0,20.0,30.0,629.4020000005756,345.0,0.2916666666666667,99.6111111111111,-591865842,0.0,690.0,40.597909553863474,0.09722222222222222,0.0
50.0,0.0,50.0,610.0950000005756,345.0,0.2916666666666667,99.65046296296296,62099702,0.0,690.0,23.149403216058108,0.057870370370370364,0.0
50.0,12.5,37.5,608.7790000005756,345.0,0.2916666666666667,99.63888888888889,1194279083,0.0,690.0,27.141756472141736,0.06944444444444445,0.0
50.0,16.666666666666664,33.33333333333333,615.8520000005756,345.0,0.2916666666666667,99.61805555555556,1362734763,0.0,690.0,35.830486608806346,0.09027777777777778,0.0
50.0,16.666666666666664,33.33333333333333,604.6130000005757,345.0,0.2916666666666667,99.65277777777779,-1467887629,0.0,690.0,22.13942089437917,0.05555555555555555,0.0
50.0,25.0,25.0,608.6770000005756,345.0,0.2916666666666667,99.68287037037037,1347940989,0.0,690.0,9.571155468592364,0.02546296296296296,0.0
50.0,16.666666666666664,33.33333333333333,623.3910000005756,345.0,0.2916666666666667,99.58101851851852,1206273606,0.0,690.0,51.74725220914163,0.12731481481481483,0.0
50.0,0.0,50.0,603.1980000005756,345.0,0.2916666666666667,99.67824074074075,2075410422,0.0,690.0,11.667809023762539,0.030092592592592594,0.0
50.0,25.0,25.0,609.7570000005755,345.0,0.2916666666666667,99.62731481481481,724973977,0.0,690.0,32.91842107655002,0.08101851851851852,0.0
50.0,14.285714285714285,35.714285714285715,648.7170000005756,345.0,0.2916666666666667,99.56712962962962,1167457362,0.0,690.0,57.72236174758298,0.1412037037037037,0.0
37.5,12.5,37.5,616.2230000005756,345.0,0.2916666666666667,99.64814814814815,536851792,12.5,690.0,24.84023634414366,0.06018518518518519,0.0
50.0,0.0,50.0,610.2790000005756,345.0,0.2916666666666667,99.63425925925927,400338300,0.0,690.0,30.970569500439606,0.07407407407407407,0.0
50.0,16.666666666666664,33.33333333333333,616.5090000005756,345.0,0.2916666666666667,99.64583333333333,1625393882,0.0,690.0,25.657710405180044,0.0625,0.0
50.0,25.0,25.0,608.0280000005756,345.0,0.2916666666666667,99.68055555555554,1928428639,0.0,690.0,10.79669127533634,0.027777777777777776,0.0
50.0,10.0,40.0,630.0340000005756,345.0,0.2916666666666667,99.62037037037037,1489034332,0.0,690.0,35.58485209582088,0.08796296296296297,0.0
50.0,16.666666666666664,33.33333333333333,610.9370000005756,345.0,0.2916666666666667,99.66898148148148,55634387,0.0,690.0,16.09083264970256,0.03935185185185185,0.0
50.0,16.666666666666664,33.33333333333333,606.0880000005756,345.0,0.2916666666666667,99.64583333333333,402894545,0.0,690.0,23.519571550461848,0.0625,0.0
50.0,16.666666666666664,33.33333333333333,630.6450000005756,345.0,0.2916666666666667,99.60648148148148,720461913,0.0,690.0,41.93769744411404,0.10185185185185185,0.0
33.33333333333333,16.666666666666664,33.33333333333333,609.4460000005756,345.0,0.2916666666666667,99.67592592592592,96264033,16.666666666666664,690.0,12.554898485297798,0.032407407407407406,0.0
50.0,25.0,25.0,608.4830000005755,345.0,0.2916666666666667,99.68287037037037,1025988106,0.0,690.0,10.60555127546399,0.02546296296296296,0.0
50.0,25.0,25.0,608.0050000005756,345.0,0.2916666666666667,99.66898148148148,1931854225,0.0,690.0,15.678030854162458,0.03935185185185185,0.0
50.0,16.666666666666664,33.33333333333333,607.4490000005756,345.0,0.2916666666666667,99.65277777777779,-462873264,0.0,690.0,21.981564231725898,0.05555555555555555,0.0
50.0,25.0,25.0,607.5330000005756,345.0,0.2916666666666667,99.67592592592592,-245889998,0.0,690.0,12.534393703298129,0.032407407407407406,0.0
50.0,12.5,37.5,606.4760000005756,345.0,0.2916666666666667,99.62731481481481,1199885970,0.0,690.0,33.00100953352638,0.08101851851851852,0.0
50.0,0.0,50.0,603.6230000005756,345.0,0.2916666666666667,99.66666666666667,1712797454,0.0,690.0,16.015339721864635,0.04166666666666667,0.0
50.0,22.22222222222222,27.77777777777778,634.8150000005757,345.0,0.2916666666666667,99.5625,-361305964,0.0,690.0,59.10614400757942,0.14583333333333334,0.0
50.0,0.0,50.0,604.4170000005756,345.0,0.2916666666666667,99.66666666666667,-1883135799,0.0,690.0,16.015339721864635,0.04166666666666667,0.0
50.0,12.5,37.5,614.7570000005755,345.0,0.2916666666666667,99.61574074074075,-1750225757,0.0,690.0,38.49534539712525,0.0925925925925926,0.0
50.0,30.0,20.0,614.1080000005755,345.0,0.2916666666666667,99.63425925925927,1210413169,0.0,690.0,28.963414139948497,0.07407407407407407,0.0
50.0,25.0,25.0,639.3100000005757,345.0,0.2916666666666667,99.58796296296296,-1444586727,0.0,690.0,48.635352453460726,0.12037037037037038,0.0
50.0,25.0,25.0,629.2730000005756,345.0,0.2916666666666667,99.64814814814815,-1425805474,0.0,690.0,24.12531710403323,0.06018518518518519,0.0
50.0,25.0,25.0,629.2810000005755,345.0,0.2916666666666667,99.62037037037037,1004596549,0.0,690.0,36.49054678701343,0.08796296296296297,0.0
50.0,25.0,25.0,617.1110000005756,345.0,0.2916666666666667,99.625,1184835845,0.0,690.0,33.46477358122673,0.08333333333333334,0.0
50.0,16.666666666666664,33.33333333333333,628.8170000005756,345.0,0.2916666666666667,99.60185185185185,321032565,0.0,690.0,43.833435904169704,0.10648148148148148,0.0
50.0,14.285714285714285,35.714285714285715,642.3050000005755,345.0,0.2916666666666667,99.57638888888889,1575337086,0.0,690.0,53.32268380145875,0.13194444444444445,0.0
40.0,10.0,40.0,617.9960000005756,335.0,0.2824074074074074,99.61805555555556,43994897,10.0,670.0,40.09794896332886,0.09953703703703703,0.0
50.0,10.0,40.0,607.4960000005756,345.0,0.2916666666666667,99.64120370370371,491601029,0.0,690.0,26.24777455592183,0.06712962962962962,0.0
50.0,25.0,25.0,629.6730000005756,345.0,0.2916666666666667,99.64814814814815,1809091449,0.0,690.0,24.41146239757495,0.06018518518518519,0.0
50.0,12.5,37.5,614.2870000005756,345.0,0.2916666666666667,99.625,401849307,0.0,690.0,33.78660138111503,0.08333333333333334,0.0
50.0,16.666666666666664,33.33333333333333,609.2470000005756,345.0,0.2916666666666667,99.625,822874978,0.0,690.0,33.9669508070099,0.08333333333333334,0.0
50.0,25.0,25.0,607.9770000005756,345.0,0.2916666666666667,99.67824074074075,-231502753,0.0,690.0,11.224535408466929,0.030092592592592594,0.0
50.0,12.5,37.5,616.7620000005757,345.0,0.2916666666666667,99.64583333333333,244556569,0.0,690.0,24.850546792865902,0.0625,0.0
50.0,16.666666666666664,33.33333333333333,608.1440000005756,345.0,0.2916666666666667,99.59722222222223,-1694707437,0.0,690.0,45.72666877972822,0.1111111111111111,0.0
50.0,18.75,31.25,626.7100000005756,345.0,0.2916666666666667,99.55787037037037,-1951382512,0.0,690.0,60.44715754021917,0.15046296296296297,0.0
50.0,12.5,37.5,607.7510000005756,345.0,0.2916666666666667,99.63888888888889,-546379275,0.0,690.0,26.728972734019205,0.06944444444444445,0.0
50.0,16.666666666666664,33.33333333333333,610.9370000005756,345.0,0.2916666666666667,99.66898148148148,1867601368,0.0,690.0,15.347396147432008,0.03935185185185185,0.0
50.0,16.666666666666664,33.33333333333333,607.2460000005756,345.0,0.2916666666666667,99.66666666666667,1253406938,0.0,690.0,16.161277261891335,0.04166666666666667,0.0
50.0,16.666666666666664,33.33333333333333,613.7770000005756,345.0,0.2916666666666667,99.65277777777779,-2098439426,0.0,690.0,22.133325560164025,0.05555555555555555,0.0
50.0,14.285714285714285,35.714285714285715,610.2340000005756,345.0,0.2916666666666667,99.58101851851852,334298579,0.0,690.0,51.15555536753378,0.12731481481481483,0.0
50.0,25.0,25.0,609.4040000005756,345.0,0.2916666666666667,99.67824074074075,-85965646,0.0,690.0,11.180339887498949,0.030092592592592594,0.0
50.0,14.285714285714285,35.714285714285715,653.4330000005756,345.0,0.2916666666666667,99.56944444444444,-1688517878,0.0,690.0,58.163008652111664,0.1388888888888889,0.0
50.0,16.666666666666664,33.33333333333333,654.9460000005756,345.0,0.2916666666666667,99.52546296296296,-1686339859,0.0,690.0,73.8981947952961,0.18287037037037038,0.0
50.0,20.0,30.0,615.9990000005756,345.0,0.2916666666666667,99.64351851851852,1682249943,0.0,690.0,25.843782823948654,0.06481481481481481,0.0
50.0,12.5,37.5,616.1910000005756,345.0,0.2916666666666667,99.64351851851852,915618254,0.0,690.0,27.426022781770563,0.06481481481481481,0.0
50.0,12.5,37.5,606.7790000005756,345.0,0.2916666666666667,99.62268518518519,913470766,0.0,690.0,35.495586122850376,0.08564814814814815,0.0
50.0,25.0,25.0,620.6020000005756,345.0,0.2916666666666667,99.64583333333333,540262552,0.0,690.0,25.092384255969126,0.0625,0.0
50.0,25.0,25.0,639.6330000005756,345.0,0.2916666666666667,99.58564814814815,-1893656986,0.0,690.0,49.66261587328785,0.12268518518518517,0.0
41.66666666666667,8.333333333333332,41.66666666666667,630.6300000005756,345.0,0.2916666666666667,99.60416666666667,1546150035,8.333333333333332,690.0,41.81571948458594,0.10416666666666667,0.0
50.0,25.0,25.0,629.9110000005755,345.0,0.2916666666666667,99.62962962962963,75982449,0.0,690.0,32.62776809917589,0.0787037037037037,0.0
50.0,16.666666666666664,33.33333333333333,604.5090000005756,345.0,0.2916666666666667,99.66666666666667,2120247542,0.0,690.0,16.12927762064364,0.04166666666666667,0.0
50.0,16.666666666666664,33.33333333333333,629.9170000005756,345.0,0.2916666666666667,99.57870370370371,-1569733051,0.0,690.0,53.41712555136964,0.12962962962962962,0.0
50.0,16.666666666666664,33.33333333333333,645.7950000005756,345.0,0.2916666666666667,99.53703703703704,2009346520,0.0,690.0,68.96582209575422,0.1712962962962963,0.0
50.0,25.0,25.0,618.3640000005756,345.0,0.2916666666666667,99.58796296296296,-1512069780,0.0,690.0,48.06717611887906,0.12037037037037038,0.0
50.0,10.0,40.0,629.3870000005757,345.0,0.2916666666666667,99.62731481481481,2048135178,0.0,690.0,32.2489952275663,0.08101851851851852,0.0
