"","x","y","dbh","canopy_radius","height","fruiting_jan","fruiting_feb","fruiting_mar","fruiting_apr","fruiting_may","fruiting_jun","fruiting_jul","fruiting_aug","fruiting_sep","fruiting_oct","fruiting_nov","fruiting_dec","genus","species"
"1357",57.5,81,6.1,1.275,8,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1358",54.5,81.5,10.6,1.35,12,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1359",54.8,81.3,11.1,2.55,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1360",54.8,81.3,11.1,2.55,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1361",53.4,82.2,6.2,1.525,10,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"1362",53.4,83.1,20.4,3.125,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1363",53.4,83.1,20.4,3.125,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1364",62.1,81.9,13,2.025,14,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 5 cf. zeylanicum"
"1365",63.9,82.3,6.6,2.3,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1366",61.2,84,14.3,3.8,9,0,0,0,0,0,1,1,0,0,1,0,0,"Tetramerista","glabra"
"1367",63.7,83.6,6.6,1.7,8,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"1368",61.9,84.9,14.9,2.975,12,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"1369",61.8,85.7,6.7,2.025,7,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1370",62.3,85.8,14.9,2.125,14,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1371",65.2,84.9,9.5,1.625,10,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"1372",65.3,85.4,21.9,3.15,16,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)"
"1373",66.6,85.4,12,2.2,10,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca"
"1374",65.8,84.6,17.2,2.85,16,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"1375",67.6,84.6,7.6,1.7,9,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"1376",68,82.4,10.2,1.25,14,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"1377",67.5,82.3,13,1.875,11,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum"
"1378",65.8,80.1,6.5,1.575,8,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"1379",65.3,88.2,10.6,1.625,11,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","sp. 1"
"1380",63.3,87.8,6,0.85,8,0,0,0,0,0,0,0,0,0,0,0,0,"Ternstroemia","magnifica"
"1381",65.4,88.4,18.5,2.6,16,0,0,0,0,0,0,0,0,0,0,0,0,"Tristaniopsis","sp. 4"
"1382",67.4,92.9,12.8,2.225,10,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1383",66.8,93.1,6.6,1.125,7,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca"
"1384",65.3,93.8,6.2,1.6,8,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"1385",65.3,93.8,6.2,1.6,8,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"1386",67.5,96.7,11.8,2.75,13,0,0,0,0,0,0,0,0,0,0,1,0,"Santiria","sp. 1"
"1387",68,98,20.9,4.325,14,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"1388",70.4,97.4,37.2,4.4,31.1,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"1389",71.9,97.6,15.6,3.7,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1390",71.9,97.6,15.6,3.7,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1391",72.6,90.1,36.3,3.075,23.5,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"1392",70.6,88.9,10.7,1.575,14,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1393",72.6,97.1,27,3.975,22.477490779432,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)"
"1394",74.4,95.7,24,3.375,25.110091154425,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","coriifolia"
"1395",71.9,96.4,24.7,3.675,24.2802223207354,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1396",72.6,94.6,26.6,3.7,20.8758835373666,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"1397",76.6,98,7.7,1.175,9,0,0,0,0,0,0,0,0,0,0,0,0,"Vatica","mangachapoi"
"1398",74,95,7.6,1.1,9,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata"
"1399",75.7,93.8,6,1.1,7,0,0,0,0,0,0,0,0,0,0,0,0,"Xerospermum","laevigatum / noronhianum"
"1400",74.8,92.9,7.7,2.25,7,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","sp. 1"
"1401",72.5,93.2,10.7,1.9,9,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1402",72,90.8,13.8,2.15,9,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1403",72,90.8,13.8,2.15,9,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1404",71.3,90.4,13.1,2.875,14,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus"
"1405",70.9,88.5,7.4,1.575,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tristaniopsis","sp. 2"
"1406",75.7,88.8,7,1.125,8,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus"
"1407",73.3,88.3,21.3,3.875,17,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1408",73.4,88.2,13.2,2.1,16,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"1409",74.2,88.3,19.1,2.575,17,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"1410",75.4,88.1,8.1,1.85,8,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"1411",76.9,87.3,18.2,4.1,14,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"1412",76,84.2,7.8,1.5,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1413",77.5,84.2,11.3,1.625,15,0,0,0,0,0,0,0,0,0,0,0,0,"Xerospermum","laevigatum / noronhianum"
"1414",77.6,84.1,18.1,2.325,16,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1415",76.5,83,15,2.5,14,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"1416",76.4,82.8,16.3,2.75,11,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1417",76.4,81.2,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1418",74.8,81,18.1,2.4,16,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"1419",74.9,80.7,14.7,2.325,16,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)"
"1420",74.2,81,8.4,1.8,11,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"1421",73.6,81.4,6,1.125,7,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1422",73.2,81.3,15.7,2.55,16,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"1423",73,83.8,8.4,1.4,9,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"1424",84.5,80.5,31.8,4.025,23.8674547778763,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"1425",83.9,81.7,7.2,1.35,10,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1426",82.7,84.2,7.3,2.35,7,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1427",84.4,85.6,6.8,1.325,7,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1428",86.5,84.7,10.4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus"
"1429",87.9,87.4,8.9,1.8,8,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum"
"1430",88.2,81.1,14.2,2.275,14,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1431",88.2,81.3,15.6,2.15,14,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"1432",82.2,88.9,33.8,2.925,22.7975250764976,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1433",82.6,90,37.5,3.075,22.477490779432,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1434",89,81.6,13,2.15,13,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia"
"1435",82.3,88.6,9.6,1.425,13,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis"
"1436",81.4,90.4,23.4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"1437",80.1,92.3,7.3,1.425,7,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"1438",81,93.9,10.8,2.9,11,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"1439",82.9,94.2,28,2.425,18,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"1440",80.6,97.5,7.5,1.075,6,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"1441",83.8,100,31.8,4.325,30.0629601348423,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"1442",83.7,99,20.3,2.45,15,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"1443",84.7,97,7.5,1.25,9,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1444",85,98.5,12.5,3.2,9,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana"
"1445",85.2,98.6,21.4,2.525,17,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"1446",89.5,97.8,10.6,2.225,10,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"1447",92.3,98.5,18.5,2.05,17,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"1448",90.8,97.1,6.8,0.8,7,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","umbellata"
"1449",90.1,93,11.5,1.4,12,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"1450",95,99.6,7.2,1.625,7,0,0,0,0,0,1,1,0,0,1,0,0,"Tetramerista","glabra"
"1451",91.8,96.7,6.8,1.425,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"1452",95.4,97.9,7,0.95,6,0,0,0,0,0,0,0,0,0,0,0,0,"Ardisia","sp. 2"
"1453",94.4,97.9,9.1,2.1,10,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1454",94.4,95.9,17.7,3.525,14,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1455",95,95.9,8.1,1.2,8,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1456",98,97.9,20.9,3,14,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica"
"1457",99.8,97.9,6.9,1.825,7,0,0,0,0,0,0,0,0,0,0,0,0,"Xerospermum","laevigatum / noronhianum"
"1458",94.5,93.8,7.5,1.875,8,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"1459",94.5,93.9,18.5,2.375,18,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"1460",93.8,93.7,15.9,2.05,13,0,0,0,0,0,0,0,0,0,0,0,0,"Maasia (Polyalthia)","glauca"
"1461",93.8,93.7,15.9,2.05,13,0,0,0,0,0,0,0,0,0,0,0,0,"Maasia (Polyalthia)","glauca"
"1462",99.3,93.8,19.1,2.45,15,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"1463",98.9,92.7,24,2.275,15,0,0,0,0,0,0,0,0,0,0,1,0,"Santiria","sp. 1"
"1464",97.9,91.7,8,1.425,9,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 5 cf. zeylanicum"
"1465",97.4,84.8,15.6,3.175,13,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1466",97.4,84.8,15.6,3.175,13,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1467",96.1,85.2,6.6,1.475,8,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"1468",94.4,87.5,18.5,3.825,15,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"1469",93.5,87.6,28,4.525,21.3388211354566,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"1470",94.1,80.4,11.6,1.6,12,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1471",92.3,86.9,7.8,1.425,8,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana"
"1472",95.7,80.5,11,1.8,8,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 5 cf. zeylanicum"
