"","TreeID","x","y","DBH","crown","height","fruiting","species"
"319",60876,8,88,161,7.51080218993262,13.7752904179312,0,"Dimocarpus dentatus"
"320",60928,8,91,46,3.2854995720469,5.80355110410379,0,"Leea aculeata"
"321",60927,8,93,26.8,2.30011849501322,3.99764216405929,0,"Brownlowia peltata"
"322",59889,9,2,80,4.73391698156813,8.50203718729578,0,"Diospyros macrophylla"
"323",59888,9,3,30,2.47788572745443,4.32120206482135,0,"Knema latericia"
"324",59872,9,7,198,8.60954641335566,15.8887558073607,0,"Microcos crassifolia"
"325",59869,9,8,43,3.14246483654365,5.53967317744154,0,"Buchanania sessilifolia"
"326",59870,9,9,12.5,1.39040670888019,2.36188538140806,0,"Mallotus miquelianus"
"327",59930,9,10,40,2.99599331736387,5.27002048312909,0,"Orophea myriantha"
"328",59935,9,12,57,3.7849369624827,6.72890752095051,0,"Ryparosa acuminata"
"329",59933,9,13,42,3.09403895783276,5.45045702285764,0,"Nephelium ramboutan-ake"
"330",59928,9,14,254,10.1477906480375,18.8680132975982,0,"Unidentified denticulatum"
"331",59921,9,16,23.8,2.12677740503286,3.68323144387363,0,"Mallotus miquelianus"
"332",60117,9,27,41,3.04521942537085,5.36057985950493,0,"Fordia gibbsiae"
"333",60112,9,29,50,3.4713743401858,6.14724060916549,0,"Spathiostemon javensis"
"334",60198,9,33,30,2.47788572745443,4.32120206482135,0,"Litsea oppositifolia"
"335",60188,9,36,31,2.53209481529068,4.42008354300624,0,"Unidentified unknown<ca>mixed"
"336",60187,9,37,15,1.56820009931514,2.67851373637564,0,"Mallotus miquelianus"
"337",60186,9,38,29.9,2.47243128514817,4.31125815755507,0,"Mallotus miquelianus"
"338",60185,9,39,86,4.96535408389496,8.93706343473414,0,"Horsfieldia polyspherula"
"339",60384,9,41,17.8,1.75573290114583,3.01426000271247,0,"Cowiea borneensis"
"340",60378,9,43,38,2.89626582536423,5.08676402116854,0,"Litsea caulocarpa"
"341",60364,9,45,62,4.0009190192694,7.13084793007864,0,"Alangium javanicum"
"342",60363,9,46,12.8,1.41234184302385,2.40085420765934,0,"Mallotus miquelianus"
"343",60359,9,47,46,3.2854995720469,5.80355110410379,0,"Microcos fibrocarpa"
"344",60355,9,49,15,1.56820009931514,2.67851373637564,0,"Mallotus miquelianus"
"345",60441,9,54,34,2.69127037813634,4.71098110052402,0,"Litsea unknown<ca>mixed"
"346",60625,9,63,14.4,1.52651294259072,2.60412021420598,0,"Unidentified denticulatum"
"347",60605,9,66,50,3.4713743401858,6.14724060916549,0,"Unidentified unknown<ca>mixed"
"348",60604,9,68,79,4.69477870820206,8.42856425839469,0,"Pterospermum javanicum"
"349",60717,9,72,22,2.01920408135173,3.48869143448845,0,"Cinnamomum racemosum"
"350",60714,9,74,52,3.56240632204111,6.31587049412669,0,"Buchanania sessilifolia"
"351",60878,9,85,69,4.29360062931984,7.67709264870786,0,"Monoon grandiflorum"
"352",60877,9,87,618,18.2487717672663,34.847606737107,0,"Unidentified unknown"
"353",60926,9,93,57,3.7849369624827,6.72890752095051,0,"Pentace laxiflora"
"354",60924,9,94,33,2.63876336742777,4.61493435396522,0,"Syzygium kunstleri"
"355",60917,9,96,30,2.47788572745443,4.32120206482135,0,"Paranephelium xestophyllum"
"356",60916,9,98,22.3,2.03733504471317,3.52144787826675,0,"Leea aculeata"
"357",60007,10,0,49,3.42539499533931,6.06214338623986,0,"Alangium javanicum"
"358",60008,10,1,73,4.4562991143637,7.98148464854818,0,"Dimocarpus longan"
"359",60011,10,3,43,3.14246483654365,5.53967317744154,0,"Ochanostachys amentacea"
"360",60023,10,5,72,4.41591488239245,7.9058820686228,0,"Unidentified illustris"
"361",60024,10,6,15.7,1.6161252536979,2.76415039766528,0,"Mallotus miquelianus"
"362",60025,10,8,51,3.51704206189776,6.23181182112112,0,"Ryparosa acuminata"
"363",59937,10,11,252,10.0949832565541,18.7653764999475,0,"Meiogyne virgata"
"364",59942,10,13,11.5,1.31595737000018,2.22983341380844,0,"Mallotus miquelianus"
"365",59958,10,15,145,7.0094529915698,12.8154786287227,0,"Pseuduvaria reticulata"
"366",60264,10,20,30,2.47788572745443,4.32120206482135,0,"Paranephelium xestophyllum"
"367",60266,10,22,117,6.08392588508652,11.0519561667292,0,"Paranephelium xestophyllum"
"368",60279,10,28,17.6,1.74268786402329,2.99085012089141,0,"Mallotus miquelianus"
"369",237545,10,30,13.6,1.46999861502099,2.5034144572495,0,"Aglaia luzoniensis"
"370",60203,10,31,41,3.04521942537085,5.36057985950493,0,"Brownlowia peltata"
"371",60206,10,33,310,11.5739063505443,21.6486329920349,0,"Dillenia excelsa"
"372",60209,10,34,29.5,2.45055117642995,4.2713789219817,0,"Ryparosa acuminata"
"373",60222,10,36,189,8.34922253842559,15.3868441191667,0,"Diospyros macrophylla"
"374",60223,10,37,103,5.59311584235294,10.1215865757118,0,"Syzygium kunstleri"
"375",60498,10,44,15.4,1.59567676709718,2.72759701541812,0,"Mallotus miquelianus"
"376",60511,10,45,15.5,1.60250785450607,2.73980580131922,0,"Mallotus miquelianus"
"377",60516,10,48,14.9,1.56129217540928,2.66617980411247,0,"Orophea myriantha"
"378",60442,10,50,34,2.69127037813634,4.71098110052402,0,"Unidentified unknown<ca>mixed"
"379",60445,10,52,29,2.42305864064017,4.22129329303229,0,"Glycosmis chlorosperma"
"380",60456,10,55,33,2.63876336742777,4.61493435396522,0,"Brownlowia peltata"
"381",60459,10,56,35,2.74325484763462,4.80615596233589,0,"Orophea myriantha"
"382",60461,10,58,32,2.58571248101366,4.51798093785213,0,"Brownlowia peltata"
"383",60462,10,59,26.4,2.27740273453051,3.95637654680878,0,"Leea aculeata"
"384",60794,10,63,50,3.4713743401858,6.14724060916549,0,"Diospyros tuberculata"
"385",60801,10,67,17.1,1.70985262285174,2.93196124433367,0,"Ryparosa acuminata"
"386",60802,10,68,44,3.19050928270202,5.62824839219786,0,"Syzygium unknown<ca>mixed"
"387",60803,10,69,25.3,2.21432207699105,3.84188241607769,0,"Brownlowia peltata"
"388",237281,10,70,13.2,1.44131876417897,2.45237523446843,0,"Xanthophyllum adenotus"
"389",60733,10,73,87,5.00338535202283,9.00863919813746,0,"Diospyros macrophylla"
"390",60742,10,75,21.2,1.97043863499904,3.40065561613,0,"Leea aculeata"
"391",60745,10,76,30,2.47788572745443,4.32120206482135,0,"Leea aculeata"
"392",60748,10,79,123,6.28808812591117,11.4399845011463,0,"Lithocarpus gracilis"
"393",60961,10,83,34,2.69127037813634,4.71098110052402,0,"Mangifera pajang"
"394",60962,10,84,40,2.99599331736387,5.27002048312909,0,"Leea aculeata"
"395",60931,10,91,33,2.63876336742777,4.61493435396522,0,"Leea aculeata"
"396",60938,10,96,35,2.74325484763462,4.80615596233589,0,"Syzygium unknown<ca>mixed"
"397",60010,11,2,17.5,1.73614645616723,2.97911427680774,0,"Mallotus miquelianus"
"398",60012,11,3,35,2.74325484763462,4.80615596233589,0,"Dimocarpus longan"
"399",59943,11,14,24.2,2.15030164716488,3.72583408734222,0,"Mallotus miquelianus"
"400",59957,11,15,65,4.12766137493598,7.3671773588009,0,"Dimocarpus longan"
"401",59959,11,16,16.1,1.64318447962108,2.81255331451326,0,"Diospyros toposia"
"402",59960,11,17,12.6,1.3977381075815,2.37490687829627,0,"Mallotus miquelianus"
"403",60278,11,26,23.5,2.10904591739545,3.65113367968276,0,"Mallotus miquelianus"
"404",60201,11,30,45,3.23818386990467,5.71620168588903,0,"Knema glomerata"
"405",60207,11,32,35,2.74325484763462,4.80615596233589,0,"Alangium javanicum"
"406",60211,11,33,13.9,1.4913205907024,2.54138885688725,0,"Mallotus miquelianus"
"407",60210,11,34,23.1,2.08528372053055,3.60813829672265,0,"Leea aculeata"
"408",60221,11,35,15.2,1.58196916467616,2.70310542952369,0,"Mallotus miquelianus"
"409",60227,11,37,20.7,1.9396424221303,3.34511033850422,0,"Mallotus miquelianus"
"410",60229,11,38,18.3,1.7881294883691,3.07243116074963,0,"Mallotus miquelianus"
"411",60230,11,39,22,2.01920408135173,3.48869143448845,0,"Mallotus miquelianus"
"412",60493,11,40,15.3,1.58883058128165,2.71536362843735,0,"Mallotus miquelianus"
"413",60500,11,44,17.4,1.7295923268552,2.96735762495946,0,"Mallotus miquelianus"
"414",60513,11,46,23.2,2.09123729783351,3.61890863461674,0,"Mallotus miquelianus"
"415",60515,11,48,23.7,2.12087539832164,3.67254620070902,0,"Diospyros toposia"
"416",60519,11,49,20.6,1.93345296504793,3.33395160373782,0,"Ryparosa acuminata"
"417",60448,11,52,17,1.70324661364148,2.92011977229333,0,"Mallotus miquelianus"
"418",60449,11,54,60,3.91526418153127,6.97132407104356,0,"Syzygium kunstleri"
"419",60460,11,57,29.8,2.46697063692474,4.30130393518357,0,"Ryparosa acuminata"
"420",60464,11,58,14.3,1.51950813943422,2.59162866602404,0,"Sterculia rubiginosa"
"421",60463,11,59,112,5.91105691510839,10.7238651655159,0,"Orophea myriantha"
"422",60791,11,60,30,2.47788572745443,4.32120206482135,0,"Syzygium kunstleri"
"423",60729,11,70,25.4,2.22009469476505,3.85235386902356,0,"Nephelium ramboutan-ake"
"424",60736,11,74,25.5,2.22585959055896,3.86281254960733,0,"Syzygium hirtum"
"425",60965,11,84,14.9,1.56129217540928,2.66617980411247,0,"Cowiea borneensis"
"426",60971,11,86,25.4,2.22009469476505,3.85235386902356,0,"Leea aculeata"
"427",60972,11,89,23.4,2.10311834641062,3.64040624568938,0,"Leea aculeata"
"428",60937,11,92,11.8,1.33851539579781,2.26980994351482,0,"Baccaurea tetrandra"
"429",60935,11,94,46,3.2854995720469,5.80355110410379,0,"Leea aculeata"
"430",60939,11,99,73,4.4562991143637,7.98148464854818,0,"Pentace laxiflora"
"431",60013,12,4,29.9,2.47243128514817,4.31125815755507,0,"Meiogyne virgata"
"432",60037,12,6,26,2.25456964626247,3.91491664169315,0,"Parashorea malaanonan"
"433",60033,12,7,84,4.88883719440519,8.79313248296496,0,"Alangium javanicum"
"434",60030,12,8,28.2,2.37873278084472,4.14059538678537,0,"Mallotus miquelianus"
"435",60026,12,9,34,2.69127037813634,4.71098110052402,0,"Mallotus miquelianus"
"436",59953,12,10,51,3.51704206189776,6.23181182112112,0,"Nephelium ramboutan-ake"
"437",59950,12,12,23.5,2.10904591739545,3.65113367968276,0,"Mallotus miquelianus"
"438",59947,12,14,30,2.47788572745443,4.32120206482135,0,"Microcos crassifolia"
"439",59955,12,15,31,2.53209481529068,4.42008354300624,0,"Unidentified unknown<ca>mixed"
"440",59972,12,16,69,4.29360062931984,7.67709264870786,0,"Parashorea malaanonan"
"441",59971,12,17,19.5,1.86467904172139,3.21007212967099,0,"Mallotus miquelianus"
"442",59964,12,19,130,6.52204601516443,11.8853458104092,0,"Nephelium ramboutan-ake"
"443",60269,12,20,15.6,1.60932397389524,2.75199019385456,0,"Mallotus miquelianus"
"444",60276,12,21,73,4.4562991143637,7.98148464854818,0,"Unidentified unknown<ca>mixed"
"445",60267,12,22,16.3,1.656628257517,2.83661474599356,0,"Mallotus miquelianus"
"446",60271,12,23,25.2,2.20854169631024,3.83139812459526,0,"Fordia species 1"
"447",60268,12,24,138,6.78424374761054,12.3853270397299,0,"Bridelia griffithii"
"448",60288,12,26,65,4.12766137493598,7.3671773588009,0,"Unidentified species 1"
"449",60219,12,31,17,1.70324661364148,2.92011977229333,0,"Mallotus miquelianus"
"450",60218,12,32,26,2.25456964626247,3.91491664169315,0,"Leea aculeata"
"451",60213,12,34,30,2.47788572745443,4.32120206482135,0,"Polyalthia insignis"
"452",60220,12,35,28,2.36758481970558,4.12031055509012,0,"Parashorea tomentella"
"453",60228,12,37,25,2.1969574806147,3.81039075828004,0,"Mallotus miquelianus"
"454",60231,12,39,57,3.7849369624827,6.72890752095051,0,"Brownlowia peltata"
"455",60496,12,41,11.7,1.33101795743456,2.25651982684355,0,"Mallotus miquelianus"
"456",60497,12,42,13,1.42686819816098,2.42667615266314,0,"Parashorea tomentella"
"457",60502,12,44,13.2,1.44131876417897,2.45237523446843,0,"Mallotus miquelianus"
"458",60528,12,45,18.5,1.80100362433549,3.09556125160459,0,"Mallotus miquelianus"
"459",60514,12,46,24.7,2.1795218899617,3.77878173008818,0,"Mallotus miquelianus"
"460",60524,12,48,25.4,2.22009469476505,3.85235386902356,0,"Leea aculeata"
"461",60521,12,49,12.2,1.36829183149523,2.32262551348167,0,"Paranephelium xestophyllum"
"462",60455,12,50,12.1,1.36087924446205,2.30947260338665,0,"Alangium javanicum"
"463",60451,12,52,16,1.63644131147714,2.80048787841643,0,"Mallotus miquelianus"
"464",60792,12,60,45,3.23818386990467,5.71620168588903,0,"Ryparosa acuminata"
"465",60796,12,61,36,2.79473669039987,4.90049143764063,0,"Shorea johorensis"
"466",60799,12,65,24.7,2.1795218899617,3.77878173008818,0,"Leea aculeata"
"467",60800,12,66,14.5,1.53350122598348,2.61658489953646,0,"Leea aculeata"
"468",60741,12,70,31,2.53209481529068,4.42008354300624,0,"Barringtonia macrostachya"
"469",60758,12,75,51,3.51704206189776,6.23181182112112,0,"Leea aculeata"
"470",60757,12,76,43,3.14246483654365,5.53967317744154,0,"Leea aculeata"
"471",60749,12,79,36,2.79473669039987,4.90049143764063,0,"Leea aculeata"
"472",60970,12,81,21,1.95815010643888,3.37848676971157,0,"Leea aculeata"
"473",60966,12,84,43,3.14246483654365,5.53967317744154,0,"Leea aculeata"
"474",60973,12,89,16.7,1.68334881269432,2.88446500440755,0,"Leea aculeata"
"475",60940,12,99,15.6,1.60932397389524,2.75199019385456,0,"Leea aculeata"
"476",60020,13,0,20,1.89609914847211,3.26664248588566,0,"Parashorea malaanonan"
"477",60015,13,3,49,3.42539499533931,6.06214338623986,0,"Parashorea malaanonan"
"478",60014,13,4,135,6.68654132842494,12.1989151184917,0,"Chisocheton sarawakensis"
"479",60034,13,7,21.5,1.98879779408743,3.43378774660987,0,"Nephelium ramboutan-ake"
"480",60027,13,9,19,1.83298378317277,3.15305026240762,0,"Mallotus miquelianus"
"481",59948,13,12,33,2.63876336742777,4.61493435396522,0,"Drypetes castilloi"
"482",59969,13,16,17.1,1.70985262285174,2.93196124433367,0,"Ryparosa acuminata"
"483",59965,13,19,16.9,1.69662737910264,2.9082566871364,0,"Memecylon costatum"
"484",60287,13,26,50,3.4713743401858,6.14724060916549,0,"Streblus glaber"
"485",60285,13,27,30,2.47788572745443,4.32120206482135,0,"Mallotus miquelianus"
"486",60217,13,32,15.4,1.59567676709718,2.72759701541812,0,"Ryparosa acuminata"
"487",60236,13,37,11.1,1.28556610106064,2.17602441854487,0,"Litsea unknown<ca>mixed"
"488",60233,13,38,14.4,1.52651294259072,2.60412021420598,0,"Mallotus miquelianus"
"489",60508,13,41,32,2.58571248101366,4.51798093785213,0,"Leea aculeata"
"490",60507,13,42,26,2.25456964626247,3.91491664169315,0,"Diospyros tuberculata"
"491",60505,13,43,18.8,1.82022647381559,3.1301116227469,0,"Pseuduvaria reticulata"
"492",60503,13,44,20,1.89609914847211,3.26664248588566,0,"Mallotus miquelianus"
"493",60525,13,46,80,4.73391698156813,8.50203718729578,0,"Nephelium ramboutan-ake"
"494",60522,13,48,16.1,1.64318447962108,2.81255331451326,0,"Ryparosa acuminata"
"495",60454,13,50,19.8,1.8835635242752,3.24406756254766,0,"Mallotus lackeyi"
"496",60453,13,51,113,5.94583726729528,10.7898407579348,0,"Baccaurea tetrandra"
"497",60452,13,53,42,3.09403895783276,5.45045702285764,0,"Orophea myriantha"
"498",60466,13,56,38,2.89626582536423,5.08676402116854,0,"Glycosmis macrantha"
"499",60465,13,57,638,18.6364373635557,35.6219079863618,0,"Terminalia citrina"
"500",60797,13,60,29.8,2.46697063692474,4.30130393518357,0,"Litsea grandis"
"501",60806,13,66,29.3,2.43957332202916,4.25137649640355,0,"Nephelium ramboutan-ake"
"502",60753,13,78,55,3.69675459284452,6.56509726779017,0,"Leea aculeata"
"503",60964,13,83,73,4.4562991143637,7.98148464854818,0,"Knema glomerata"
"504",60978,13,85,35,2.74325484763462,4.80615596233589,0,"Unidentified Unknown"
"505",60977,13,86,22.9,2.07335020682027,3.58655414813423,0,"Leea aculeata"
"506",60976,13,88,11.3,1.30080745956377,2.20300272924173,0,"Leea aculeata"
"507",60932,13,90,43,3.14246483654365,5.53967317744154,0,"Nephelium ramboutan-ake"
"508",60936,13,92,79,4.69477870820206,8.42856425839469,0,"Eusideroxylon zwageri"
"509",60019,14,3,81,4.77288926519274,8.57522595097558,0,"Glycosmis macrantha"
"510",60035,14,6,15.6,1.60932397389524,2.75199019385456,0,"Mallotus miquelianus"
"511",60032,14,8,63,4.04339350079855,7.21001035257364,0,"Diospyros macrophylla"
"512",60031,14,9,34,2.69127037813634,4.71098110052402,0,"Litsea caulocarpa"
"513",59967,14,16,14.5,1.53350122598348,2.61658489953646,0,"Leea aculeata"
"514",59966,14,17,29.9,2.47243128514817,4.31125815755507,0,"Leea aculeata"
"515",60275,14,21,41,3.04521942537085,5.36057985950493,0,"Glycosmis chlorosperma"
"516",60274,14,23,298,11.2762314226499,21.0668756311906,0,"Diospyros macrophylla"
"517",60286,14,27,20.5,1.92725328387477,3.32277606398306,0,"Dehaasia incrassata"
"518",60282,14,28,20.6,1.93345296504793,3.33395160373782,0,"Mallotus miquelianus"
"519",60216,14,32,34,2.69127037813634,4.71098110052402,0,"Ryparosa acuminata"
"520",60238,14,35,25.6,2.2316168049242,3.87325852340434,0,"Nephelium ramboutan-ake"
"521",60235,14,39,43,3.14246483654365,5.53967317744154,0,"Baccaurea tetrandra"
"522",60510,14,40,14.7,1.54742884099247,2.6414346475575,0,"Chisocheton macranthus"
"523",60506,14,42,19.2,1.8456955154141,3.17591417006865,0,"Mallotus miquelianus"
"524",60504,14,44,97,5.37589268540894,9.71098773990891,0,"Aglaia crassinervia"
"525",60526,14,45,28.3,2.38429667694172,4.15072107083043,0,"Mallotus miquelianus"
"526",60805,14,65,47,3.3324668067184,5.89031378906892,0,"Leea aculeata"
"527",60804,14,69,70,4.33456931720165,7.75369220110907,0,"Diospyros toposia"
"528",60740,14,71,31,2.53209481529068,4.42008354300624,0,"Leea aculeata"
"529",60738,14,73,55,3.69675459284452,6.56509726779017,0,"Leea aculeata"
"530",60756,14,75,70,4.33456931720165,7.75369220110907,0,"Leea aculeata"
"531",60755,14,76,15.4,1.59567676709718,2.72759701541812,0,"Diospyros elliptifolia"
"532",60752,14,78,50,3.4713743401858,6.14724060916549,0,"Syzygium kunstleri"
"533",60969,14,83,36,2.79473669039987,4.90049143764063,0,"Litsea accedens"
"534",60968,14,84,18.6,1.80742293642532,3.1070972078502,0,"Pentace laxiflora"
"535",60975,14,89,24,2.13855618931822,3.70456028016768,0,"Dimocarpus longan"
"536",60934,14,94,26.3,2.27170555520403,3.94602993598958,0,"Psydrax dicoccus"
"537",60943,14,95,22.7,2.06138120415594,3.56491148207367,0,"Brownlowia peltata"
"538",60055,15,0,50,3.4713743401858,6.14724060916549,0,"Orophea corymbosa"
"539",60057,15,3,56,3.74097963381603,6.64722910939878,0,"Litsea caulocarpa"
"540",60040,15,5,36,2.79473669039987,4.90049143764063,0,"Parashorea tomentella"
"541",59976,15,16,332,12.1096720334015,22.6974039497731,0,"Dillenia excelsa"
"542",59977,15,17,24.4,2.16201414713287,3.74705346041809,0,"Mallotus miquelianus"
"543",59978,15,18,17.9,1.76223672013031,3.0259343439167,0,"Knema latericia"
"544",59979,15,19,12.7,1.40504974956865,2.38789637715913,0,"Mallotus miquelianus"
"545",60315,15,20,42,3.09403895783276,5.45045702285764,0,"Unidentified species 1"
"546",60291,15,27,48,3.37909547460502,5.97650604307774,0,"Monoon grandiflorum"
"547",60240,15,35,45,3.23818386990467,5.71620168588903,0,"Monoon hookerianum"
"548",60244,15,37,35,2.74325484763462,4.80615596233589,0,"Unidentified glabrum"
"549",60243,15,38,34,2.69127037813634,4.71098110052402,0,"Mallotus miquelianus"
"550",60245,15,39,28.1,2.37316217244213,4.13045856552183,0,"Leea aculeata"
"551",60542,15,40,15.9,1.62968379875592,2.78839904270014,0,"Mallotus miquelianus"
"552",60547,15,44,17.8,1.75573290114583,3.01426000271247,0,"Leea aculeata"
"553",60530,15,46,68,4.25242956024377,7.60014816517776,0,"Unidentified unknown"
"554",60531,15,47,23,2.07932137390245,3.59735349537344,0,"Mallotus miquelianus"
"555",60481,15,50,291,11.1007064645846,20.724166442255,0,"Dillenia excelsa"
"556",60482,15,52,11.3,1.30080745956377,2.20300272924173,0,"Dillenia excelsa"
"557",60473,15,58,16.9,1.69662737910264,2.9082566871364,0,"Leea aculeata"
"558",60830,15,61,94,5.26557289544193,9.5027461543698,0,"Syzygium scortechinii"
"559",60817,15,68,19.4,1.85836230561797,3.19870436390263,0,"Litsea oppositifolia"
"560",60818,15,69,19,1.83298378317277,3.15305026240762,0,"Alangium javanicum"
"561",60772,15,70,22.7,2.06138120415594,3.56491148207367,0,"Syzygium unknown<ca>mixed"
"562",60759,15,76,23.3,2.09718215642497,3.62966459067031,0,"Leea aculeata"
"563",60762,15,77,30,2.47788572745443,4.32120206482135,0,"Leea aculeata"
"564",60764,15,79,74,4.49649568588103,8.05676684559454,0,"Dehaasia incrassata"
"565",60989,15,81,14.8,1.55436847031843,2.65382018371192,0,"Cowiea borneensis"
"566",60990,15,82,24,2.13855618931822,3.70456028016768,0,"Leea aculeata"
"567",60994,15,84,404,13.7845612358984,25.9892682121767,0,"Chisocheton ceramicus"
"568",60944,15,95,37,2.84573453208141,4.99401794754835,0,"Pseuduvaria reticulata"
